role_id,masco_task_id,task,remote_task_pre_rating,remote_rule_evidence,ai_task_pre_rating,ai_rule_evidence,rating_method,rater_1,rater_1_rating,rater_2,rater_2_rating,reconciled_rating,review_status,task_source_level,source_url
M325701,EMASCO_325701_08,"Evaluate standards of care, emergency preparedness, staffing, cleanliness, and safety protocols in residential care facilities.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-01
M325701,EMASCO_325701_09,"Provide training and education to staff, business operators, and communities on health, hygiene, and safety practices.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-01
M325701,EMASCO_325701_10,"Monitor waste management practices, emissions, and environmental or product-related risks to prevent contamination and hazards.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-01
M325702,EMASCO_325702_01,"Conduct workplace inspections to ensure compliance with occupational safety, health, hygiene, and sanitation regulations.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-02
M325702,EMASCO_325702_02,"Identify and assess workplace hazards, including chemical, physical, biological, and ergonomic risks, and recommend appropriate control measures.",on_site_or_physical,operate or handle physical equipment,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-02
M325702,EMASCO_325702_03,"Advise employers, workers, and relevant stakeholders on safe work practices and regulatory requirements.",remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-02
M325702,EMASCO_325702_04,"Investigate workplace accidents, incidents, and complaints, and recommend appropriate corrective actions.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-02
M325702,EMASCO_325702_05,"Conduct risk assessments, safety audits, and environmental monitoring, and maintain accurate documentation.",remote_capable,information/writing/design work,ai_exposable,writing/editing/drafting,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-02
M325702,EMASCO_325702_06,Coordinate and deliver occupational safety and health training programmes for employees.,mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-02
M325702,EMASCO_325702_07,"Review and monitor workplace safety policies, procedures, and management systems to ensure regulatory compliance.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-02
M325702,EMASCO_325702_08,"Liaise with regulatory bodies, government agencies, and relevant authorities on occupational safety and health matters.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-02
M325702,EMASCO_325702_09,"Inspect machinery, equipment, and production, transport, handling, and storage areas to ensure regulatory conformity.",on_site_or_physical,operate or handle physical equipment,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-02
M325703,EMASCO_325703_01,"Conduct inspections of materials, products, workplaces, and production areas to ensure compliance with quality, safety, and environmental regulations.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-03
M325703,EMASCO_325703_02,"Identify defects, hazards, or deviations, document findings, and recommend appropriate corrective actions.",remote_capable,information/writing/design work,ai_exposable,writing/editing/drafting,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-03
M325703,EMASCO_325703_03,"Monitor and assess industrial processes, machinery, equipment, and work environments for compliance with safety, hygiene, and regulatory standards.",on_site_or_physical,operate or handle physical equipment,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-03
M325703,EMASCO_325703_04,"Collect, analyse, and interpret samples related to product quality, industrial waste, radiation, and environmental hazards.",remote_capable,information/writing/design work,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-03
M325703,EMASCO_325703_05,"Advise employers, workers, and relevant stakeholders on compliance with quality, safety, hygiene, environmental, and regulatory standards.",remote_capable,phone/email/advisory work,low_or_unclear_exposure,No explicit D1 routine information-work signal; human review required.,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-03
M325703,EMASCO_325703_06,"Maintain accurate records, prepare detailed reports, and support audits and inspections for quality, safety, and environmental compliance.",remote_capable,information/writing/design work,ai_exposable,data/calculation/routine processing,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-03
M325703,EMASCO_325703_07,"Monitor the handling, storage, and disposal of hazardous materials, waste management processes, and pest control programmes to ensure compliance.",mixed_or_unclear,No decisive D1 published-rule keyword; human review required.,ai_exposable,analysis/coding/content generation,transparent keyword pre-rating reproducing the D1 published task rules,,,,,,pending_two_independent_human_raters,exact_occupation,https://emasco.mohr.gov.my/masco/3257-03
