"source_current_role_id","source_current_masco_code","source_current_role_title","masco2020_role_id","masco2020_code","masco2020_title","status","remap_method","remap_confidence","reason","primary_profile_for_target","source_count_for_target","target_count_for_source","source_esco_code","source_esco_title","source_portal_url","masco2020_pdf_page","masco2020_source_url","grade_source_url","alternative_2020_code","official_crosswalk"
"M325607","325607","Assistant Medical Officer Grade U5","M325615","325615","Assistant Medical Officer Grade U29","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","3258.2","paramedic in emergency responses","https://emasco.mohr.gov.my/masco/3256-07","379","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M325701","325701","Public Health Unit Inspector","M325703","325703","Public Health Unit Inspector","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3257.1","environmental health inspector","https://emasco.mohr.gov.my/masco/3257-01","379","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379","","","false"
"M325702","325702","Occupational Safety and Health Inspector","M325705","325705","Occupational Safety and Health Inspector","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3257.5","occupational health and safety inspector","https://emasco.mohr.gov.my/masco/3257-02","379","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379","","","false"
"M325703","325703","Product Quality Inspector","M325712","325712","Product Quality Inspector","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","7543.10","product quality inspector","https://emasco.mohr.gov.my/masco/3257-03","380","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380","","","false"
"M325704","325704","Water Inspector","M325735","325735","Water Inspector","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","2133.13","water quality analyst","https://emasco.mohr.gov.my/masco/3257-04","380","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380","","","false"
"M325705","325705","Mine Safety Inspector","M325736","325736","Mine Safety Inspector","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3117.4","mine safety officer","https://emasco.mohr.gov.my/masco/3257-05","380","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380","","","false"
"M325706","325706","Mine Examiner","M325737","325737","Mine Examiner","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3117.4","mine safety officer","https://emasco.mohr.gov.my/masco/3257-06","380","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380","","","false"
"M325707","325707","Assistant Food Technology Officer Grade C5","M325747","325747","Assistant Food Technology Officer Grade C29","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","3119.5","food technician","https://emasco.mohr.gov.my/masco/3257-07","380","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M325708","325708","Assistant Environmental Health Officer Grade U5","M325748","325748","Assistant Environmental Health Officer Grade U29","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","3257.1","environmental health inspector","https://emasco.mohr.gov.my/masco/3257-08","380","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M325709","325709","Assistant Environmental Control Officer Grade C5","M325749","325749","Assistant Environmental Control Officer Grade C29","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","2133.15","environmental technician","https://emasco.mohr.gov.my/masco/3257-09","380","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M325801","325801","Ambulance Officer","M325802","325802","Ambulance Officer","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3258.2","paramedic in emergency responses","https://emasco.mohr.gov.my/masco/3258-01","380","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380","","","false"
"M325802","325802","Emergency Paramedic","M325805","325805","Emergency Paramedic","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3258.2","paramedic in emergency responses","https://emasco.mohr.gov.my/masco/3258-02","380","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380","","","false"
"M331401","331401","Assistant Statistics Officer Grade E5","M331401","331401","Assistant Statistics Officer Grade E29","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","3314.2","statistical assistant","https://emasco.mohr.gov.my/masco/3314-01","381","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=381","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
"M351101","351101","Computer Technician","M351105","351105","Computer Technician","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","7422.2","computer hardware repair technician","https://emasco.mohr.gov.my/masco/3511-01","384","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=384","","","false"
"M351102","351102","Electronic Data Processing Technician","M351109","351109","Electronic Data Processing Technician","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3511.1","data centre operator","https://emasco.mohr.gov.my/masco/3511-02","384","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=384","","","false"
"M351103","351103","Information Technology Assistant","M351115","351115","Information Technology Assistant","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3512.4","ICT technician","https://emasco.mohr.gov.my/masco/3511-03","385","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=385","","","false"
"M351104","351104","Computer Console Operator","M351116","351116","Computer Console Operator","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3511.1","data centre operator","https://emasco.mohr.gov.my/masco/3511-04","385","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=385","","","false"
"M351105","351105","Engineering Assistant (Telecommunications)","M351123","351123","Engineering Assistant, Telecommunications","retained","exact_normalized_title","high","Exact occupation title after case, spacing and punctuation normalization. Numeric code equality was not used as proof of identity.","true","1","1","3522.1","telecommunications engineering technician","https://emasco.mohr.gov.my/masco/3511-05","385","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=385","","","false"
"M351106","351106","Management Information Systems Supervisor","M351124","351124","Supervisor, Management Information Systems","retained","title_variant","high","Same occupational identity after word-order, singular/plural, spelling, acronym-position or explicit competent-person title-wrapper variation. Preserve the official 2020 printed title.","true","1","1","2522.1","ICT system administrator","https://emasco.mohr.gov.my/masco/3511-06","385","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=385","","","false"
"M351107","351107","Computer Technician Grade FT1","M351101","351101","Computer Technician Grade FT19","retained","grade_reversion","high","Same named occupational service; use the MASCO 2020 title and its printed SSM grade. JPA SSPA Annex B supports the grade-family transition. Only grades listed in the 2020 index are retained.","true","1","1","7422.2","computer hardware repair technician","https://emasco.mohr.gov.my/masco/3511-07","384","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=384","https://docs.jpa.gov.my/docs/sspa/SSPA_LAMPIRAN_B.pdf","","false"
